,game_id,datetime,year,month,home,homescore,away,awayscore,ref,attendance,score_deficit,totals
1973,2020-03-08WiganHull KR,2020-03-08,2020,Mar,Wigan,30,Hull KR,16,T. Grant,11511.0,14,46
1974,2020-03-08WiganHull KR,2020-03-08,2020,Mar,Wigan,30,Hull KR,16,T. Grant,11511.0,14,46
1975,2020-03-11Toronto WolfpackHuddersfield,2020-03-11,2020,Mar,Toronto Wolfpack,18,Huddersfield,0,S. Mikalauskas,1488.0,18,18
1976,2020-03-12Hull FCWarrington,2020-03-12,2020,Mar,Hull FC,4,Warrington,38,C. Kendall,10214.0,-34,42
1977,2020-03-13SalfordWigan,2020-03-13,2020,Mar,Salford,18,Wigan,14,J. Child,4796.0,4,32
1978,2020-03-13Wakefield TrinityBradford,2020-03-13,2020,Mar,Wakefield Trinity,17,Bradford,14,M. Griffiths,3112.0,3,31
1979,2020-03-15CastlefordSt Helens,2020-03-15,2020,Mar,Castleford,28,St Helens,14,L. Moore,7268.0,14,42
1980,2020-03-15Hull KRLeigh,2020-03-15,2020,Mar,Hull KR,22,Leigh,19,G. Hewer,2620.0,3,41
1981,2020-08-02HuddersfieldLeeds,2020-08-02,2020,Aug,Huddersfield,26,Leeds,27,R. Hicks,0.0,-1,53
1982,2020-08-02St HelensCatalans,2020-08-02,2020,Aug,St Helens,34,Catalans,6,B. Thaler,0.0,28,40
1983,2020-08-08CastlefordCatalans,2020-08-08,2020,Aug,Castleford,14,Catalans,40,R. Hicks,0.0,-26,54
1984,2020-08-08WarringtonHull KR,2020-08-08,2020,Aug,Warrington,40,Hull KR,10,J. Child,0.0,30,50
1985,2020-08-09SalfordHull FC,2020-08-09,2020,Aug,Salford,54,Hull FC,18,L. Moore,0.0,36,72
1986,2020-08-09LeedsSt Helens,2020-08-09,2020,Aug,Leeds,0,St Helens,48,C. Kendall,0.0,-48,48
1987,2020-08-09Wakefield TrinityWigan,2020-08-09,2020,Aug,Wakefield Trinity,22,Wigan,23,B. Thaler,0.0,-1,45
1988,2020-08-15HuddersfieldWarrington,2020-08-15,2020,Aug,Huddersfield,18,Warrington,19,B. Thaler,0.0,-1,37
1989,2020-08-15Wakefield TrinityCatalans,2020-08-15,2020,Aug,Wakefield Trinity,0,Catalans,58,C. Kendall,0.0,-58,58
1990,2020-08-16St HelensCastleford,2020-08-16,2020,Aug,St Helens,10,Castleford,0,L. Moore,0.0,10,10
1991,2020-08-16WiganLeeds,2020-08-16,2020,Aug,Wigan,28,Leeds,10,R. Hicks,0.0,18,38
1992,2020-08-22CatalansWakefield,2020-08-22,2020,Aug,Catalans,36,Wakefield,24,C. Kendall,0.0,12,60
1993,2020-08-29LeedsSalford,2020-08-29,2020,Aug,Leeds,50,Salford,12,L. Moore,0.0,38,62
1994,2020-08-30HuddersfieldHull FC,2020-08-30,2020,Aug,Huddersfield,12,Hull FC,31,C. Kendall,0.0,-19,43
1995,2020-08-30Hull KRSt Helens,2020-08-30,2020,Aug,Hull KR,18,St Helens,32,S. Mikalauskas,0.0,-14,50
1996,2020-08-30WiganCastleford,2020-08-30,2020,Aug,Wigan,30,Castleford,22,J. Child,0.0,8,52
1997,2020-08-30WarringtonWakefield,2020-08-30,2020,Aug,Warrington,36,Wakefield,0,M. Griffiths,0.0,36,36
1998,2020-09-03Hull KRWigan,2020-09-03,2020,Sep,Hull KR,34,Wigan,18,T. Grant,0.0,16,52
1999,2020-09-03SalfordCastleford,2020-09-03,2020,Sep,Salford,30,Castleford,37,R. Hicks,0.0,-7,67
2000,2020-09-04HuddersfieldSt Helens,2020-09-04,2020,Sep,Huddersfield,6,St Helens,54,L. Moore,0.0,-48,60
2001,2020-09-04WarringtonHull FC,2020-09-04,2020,Sep,Warrington,37,Hull FC,12,B. Thaler,0.0,25,49
2002,2020-09-10Hull FCWakefield,2020-09-10,2020,Sep,Hull FC,26,Wakefield,23,M. Griffiths,0.0,3,49
2003,2020-09-10CastlefordWarrington,2020-09-10,2020,Sep,Castleford,10,Warrington,12,R. Hicks,0.0,-2,22
2004,2020-09-11St HelensHull KR,2020-09-11,2020,Sep,St Helens,21,Hull KR,20,J. Smith,0.0,1,41
2005,2020-09-11LeedsHuddersfield,2020-09-11,2020,Sep,Leeds,13,Huddersfield,12,S. Mikalauskas,0.0,1,25
2006,2020-09-12CatalansWigan,2020-09-12,2020,Sep,Catalans,12,Wigan,28,C. Kendall,5000.0,-16,40
2007,2020-09-13CastlefordHull FC,2020-09-13,2020,Sep,Castleford,16,Hull FC,29,L. Moore,0.0,-13,45
2008,2020-09-17HuddersfieldWakefield,2020-09-17,2020,Sep,Huddersfield,29,Wakefield,6,J. Smith,0.0,23,35
2009,2020-09-18LeedsHull KR,2020-09-18,2020,Sep,Leeds,48,Hull KR,18,L. Moore,0.0,30,66
2010,2020-09-18CatalansSalford,2020-09-18,2020,Sep,Catalans,18,Salford,22,B. Thaler,0.0,-4,40
2011,2020-09-19Hull FCWigan,2020-09-19,2020,Sep,Hull FC,4,Wigan,36,R. Hicks,0.0,-32,40
2012,2020-09-19WarringtonSt Helens,2020-09-19,2020,Sep,Warrington,20,St Helens,18,C. Kendall,0.0,2,38
2013,2020-09-24Hull FCSalford,2020-09-24,2020,Sep,Hull FC,22,Salford,28,C. Kendall,0.0,-6,50
2014,2020-09-24CastlefordHuddersfield,2020-09-24,2020,Sep,Castleford,19,Huddersfield,31,L. Moore,0.0,-12,50
2015,2020-09-24Hull KRLeeds,2020-09-24,2020,Sep,Hull KR,16,Leeds,41,J. Smith,0.0,-25,57
2016,2020-09-25WiganWakefield,2020-09-25,2020,Sep,Wigan,28,Wakefield,16,J. Child,0.0,12,44
2017,2020-09-25WarringtonCatalans,2020-09-25,2020,Sep,Warrington,30,Catalans,16,R. Hicks,0.0,14,46
2018,2020-09-29SalfordWarrington,2020-09-29,2020,Sep,Salford,20,Warrington,18,S. Mikalauskas,0.0,2,38
2019,2020-09-29WiganSt Helens,2020-09-29,2020,Sep,Wigan,0,St Helens,42,B. Thaler,0.0,-42,42
2020,2020-09-30LeedsCatalans,2020-09-30,2020,Sep,Leeds,6,Catalans,34,R. Hicks,0.0,-28,40
2021,2020-09-30HuddersfieldHull KR,2020-09-30,2020,Sep,Huddersfield,32,Hull KR,22,M. Griffiths,0.0,10,54
2022,2020-10-01CastlefordHull FC,2020-10-01,2020,Oct,Castleford,28,Hull FC,32,T. Grant,0.0,-4,60
2023,2020-10-03LeedsWigan,2020-10-03,2020,Oct,Leeds,26,Wigan,12,C. Kendall,0.0,14,38
2024,2020-10-03SalfordWarrington,2020-10-03,2020,Oct,Salford,24,Warrington,22,L. Moore,0.0,2,46
2025,2020-10-04CatalansWakefield,2020-10-04,2020,Oct,Catalans,40,Wakefield,8,J. Child,5000.0,32,48
2026,2020-10-08Hull FCLeeds,2020-10-08,2020,Oct,Hull FC,22,Leeds,40,B. Thaler,0.0,-18,62
2027,2020-10-08HuddersfieldSalford,2020-10-08,2020,Oct,Huddersfield,16,Salford,24,R. Hicks,0.0,-8,40
2028,2020-10-09Wakefield TrinitySt Helens,2020-10-09,2020,Oct,Wakefield Trinity,16,St Helens,20,L. Moore,0.0,-4,36
2029,2020-10-09CatalansHull KR,2020-10-09,2020,Oct,Catalans,34,Hull KR,4,J. Smith,5000.0,30,38
2030,2020-10-09WarringtonWigan,2020-10-09,2020,Oct,Warrington,14,Wigan,18,C. Kendall,0.0,-4,32
2031,2020-10-13Hull FCHuddersfield,2020-10-13,2020,Oct,Hull FC,18,Huddersfield,16,S. Mikalauskas,0.0,2,34
2032,2020-10-13WarringtonLeeds,2020-10-13,2020,Oct,Warrington,32,Leeds,6,C. Kendall,0.0,26,38
2033,2020-10-13Hull KRSalford,2020-10-13,2020,Oct,Hull KR,24,Salford,22,J. Child,0.0,2,46
2034,2020-10-15St HelensWakefield,2020-10-15,2020,Oct,St Helens,48,Wakefield,6,R. Hicks,0.0,42,54
2035,2020-10-17LeedsSalford,2020-10-17,2020,Oct,Leeds,17,Salford,16,L. Moore,0.0,1,33
2036,2020-10-18Hull FCCastleford,2020-10-18,2020,Oct,Hull FC,48,Castleford,6,M. Griffiths,0.0,42,54
2037,2020-10-22CastlefordHull KR,2020-10-22,2020,Oct,Castleford,38,Hull KR,24,G. Hewer,0.0,14,62
2038,2020-10-22HuddersfieldWakefield,2020-10-22,2020,Oct,Huddersfield,14,Wakefield,18,M. Griffiths,0.0,-4,32
2039,2020-10-23WiganSalford,2020-10-23,2020,Oct,Wigan,58,Salford,12,C. Kendall,0.0,46,70
2040,2020-10-23St HelensLeeds,2020-10-23,2020,Oct,St Helens,40,Leeds,8,L. Moore,0.0,32,48
2041,2020-10-25Wakefield TrinityHull KR,2020-10-25,2020,Oct,Wakefield Trinity,48,Hull KR,18,S. Mikalauskas,0.0,30,66
2042,2020-10-26LeedsCastleford,2020-10-26,2020,Oct,Leeds,28,Castleford,24,T. Grant,0.0,4,52
2043,2020-10-26SalfordSt Helens,2020-10-26,2020,Oct,Salford,12,St Helens,10,B. Thaler,0.0,2,22
2044,2020-10-29LeedsWakefield,2020-10-29,2020,Oct,Leeds,6,Wakefield,30,B. Thaler,0.0,-24,36
2045,2020-10-29Hull KRHull FC,2020-10-29,2020,Oct,Hull KR,16,Hull FC,31,L. Moore,0.0,-15,47
2046,2020-10-30WarringtonSalford,2020-10-30,2020,Oct,Warrington,24,Salford,0,,0.0,24,24
2047,2020-10-30WarringtonHuddersfield,2020-10-30,2020,Oct,Warrington,19,Huddersfield,12,R. Hicks,0.0,7,31
2048,2020-10-30St HelensWigan,2020-10-30,2020,Oct,St Helens,6,Wigan,18,C. Kendall,0.0,-12,24
2049,2020-11-01Wakefield TrinityLeeds,2020-11-01,2020,Nov,Wakefield Trinity,18,Leeds,20,B. Thaler,0.0,-2,38
2050,2020-11-02SalfordCatalans,2020-11-02,2020,Nov,Salford,42,Catalans,24,J. Smith,0.0,18,66
2051,2020-11-06WiganHuddersfield,2020-11-06,2020,Nov,Wigan,19,Huddersfield,6,C. Kendall,0.0,13,25
2052,2020-11-06Wakefield TrinitySalford,2020-11-06,2020,Nov,Wakefield Trinity,20,Salford,28,R. Hicks,0.0,-8,48
2053,2020-11-12WarringtonHull FC,2020-11-12,2020,Nov,Warrington,14,Hull FC,27,L. Moore,0.0,-13,41
2054,2020-11-13CatalansLeeds,2020-11-13,2020,Nov,Catalans,26,Leeds,14,C. Kendall,0.0,12,40
2055,2020-11-19WiganHull FC,2020-11-19,2020,Nov,Wigan,29,Hull FC,2,C. Kendall,0.0,27,31
2056,2020-11-20St HelensCatalans,2020-11-20,2020,Nov,St Helens,48,Catalans,2,L. Moore,0.0,46,50
2057,2020-11-27WiganSt Helens,2020-11-27,2020,Nov,Wigan,4,St Helens,8,C. Kendall,0.0,-4,12
2058,2021-03-26LeighWigan,2021-03-26,2021,Mar,Leigh,18,Wigan,20,B. Thaler,0.0,-2,38
2059,2021-03-26St HelensSalford,2021-03-26,2021,Mar,St Helens,29,Salford,6,L. Moore,0.0,23,35
2060,2021-03-27CatalansHull KR,2021-03-27,2021,Mar,Catalans,29,Hull KR,28,J. Child,0.0,1,57
2061,2021-03-28CastlefordWarrington,2021-03-28,2021,Mar,Castleford,21,Warrington,12,C. Kendall,0.0,9,33
2062,2021-03-28Hull FCHuddersfield,2021-03-28,2021,Mar,Hull FC,22,Huddersfield,10,R. Hicks,0.0,12,32
2063,2021-04-01WiganWakefield,2021-04-01,2021,Apr,Wigan,34,Wakefield,6,S. Mikalauskas,0.0,28,40
2064,2021-04-01Hull KRSt Helens,2021-04-01,2021,Apr,Hull KR,0,St Helens,25,R. Hicks,0.0,-25,25
2065,2021-04-02WarringtonLeigh,2021-04-02,2021,Apr,Warrington,44,Leigh,12,J. Child,0.0,32,56
2066,2021-04-02LeedsCastleford,2021-04-02,2021,Apr,Leeds,10,Castleford,18,J. Smith,0.0,-8,28
2067,2021-04-03SalfordHull FC,2021-04-03,2021,Apr,Salford,4,Hull FC,35,C. Kendall,0.0,-31,39
2068,2021-04-03HuddersfieldCatalans,2021-04-03,2021,Apr,Huddersfield,10,Catalans,20,B. Thaler,0.0,-10,30
2069,2021-04-09Hull KRCastleford,2021-04-09,2021,Apr,Hull KR,32,Castleford,33,R. Hicks,0.0,-1,65
2070,2021-04-10St HelensLeeds,2021-04-10,2021,Apr,St Helens,26,Leeds,18,B. Thaler,0.0,8,44
2071,2021-04-10CatalansWakefield,2021-04-10,2021,Apr,Catalans,26,Wakefield,6,C. Kendall,0.0,20,32
2072,2021-04-10SalfordWidnes,2021-04-10,2021,Apr,Salford,68,Widnes,4,S. Mikalauskas,0.0,64,72
2073,2021-04-11LeighHuddersfield,2021-04-11,2021,Apr,Leigh,18,Huddersfield,36,L. Moore,0.0,-18,54
2074,2021-04-15LeedsWigan,2021-04-15,2021,Apr,Leeds,6,Wigan,19,C. Kendall,0.0,-13,25
2075,2021-04-16St HelensWakefield,2021-04-16,2021,Apr,St Helens,34,Wakefield,6,J. Child,0.0,28,40
2076,2021-04-16CastlefordLeigh,2021-04-16,2021,Apr,Castleford,52,Leigh,16,M. Griffiths,0.0,36,68
2077,2021-04-16Hull KRHuddersfield,2021-04-16,2021,Apr,Hull KR,25,Huddersfield,24,L. Moore,0.0,1,49
2078,2021-04-17CatalansSalford,2021-04-17,2021,Apr,Catalans,42,Salford,6,B. Thaler,0.0,36,48
2079,2021-04-18Hull FCWarrington,2021-04-18,2021,Apr,Hull FC,14,Warrington,14,R. Hicks,0.0,0,28
2080,2021-04-22WiganCastleford,2021-04-22,2021,Apr,Wigan,22,Castleford,12,C. Kendall,0.0,10,34
2081,2021-04-22HuddersfieldSt Helens,2021-04-22,2021,Apr,Huddersfield,10,St Helens,18,R. Hicks,0.0,-8,28
2082,2021-04-23Hull KRLeeds,2021-04-23,2021,Apr,Hull KR,26,Leeds,6,M. Griffiths,0.0,20,32
2083,2021-04-23SalfordLeigh,2021-04-23,2021,Apr,Salford,34,Leigh,8,J. Child,0.0,26,42
2084,2021-04-23Hull FCWakefield,2021-04-23,2021,Apr,Hull FC,20,Wakefield,14,B. Thaler,0.0,6,34
2085,2021-04-24CatalansWarrington,2021-04-24,2021,Apr,Catalans,8,Warrington,24,L. Moore,0.0,-16,32
2086,2021-04-29WiganHull FC,2021-04-29,2021,Apr,Wigan,16,Hull FC,14,J. Child,0.0,2,30
2087,2021-04-30Wakefield TrinityCatalans,2021-04-30,2021,Apr,Wakefield Trinity,18,Catalans,38,C. Kendall,0.0,-20,56
2088,2021-04-30SalfordCastleford,2021-04-30,2021,Apr,Salford,18,Castleford,28,R. Hicks,0.0,-10,46
2089,2021-04-30LeighSt Helens,2021-04-30,2021,Apr,Leigh,12,St Helens,22,M. Griffiths,0.0,-10,34
2090,2021-05-01WarringtonHull KR,2021-05-01,2021,May,Warrington,50,Hull KR,26,S. Mikalauskas,0.0,24,76
2091,2021-05-02HuddersfieldLeeds,2021-05-02,2021,May,Huddersfield,14,Leeds,13,L. Moore,0.0,1,27
2092,2021-05-07St HelensHuddersfield,2021-05-07,2021,May,St Helens,23,Huddersfield,18,J. Child,0.0,5,41
2093,2021-05-07CatalansWarrington,2021-05-07,2021,May,Catalans,6,Warrington,16,L. Moore,0.0,-10,22
2094,2021-05-08CastlefordSalford,2021-05-08,2021,May,Castleford,19,Salford,18,B. Thaler,0.0,1,37
2095,2021-05-08Hull FCWigan,2021-05-08,2021,May,Hull FC,20,Wigan,10,R. Hicks,0.0,10,30
2096,2021-05-14LeedsWakefield,2021-05-14,2021,May,Leeds,15,Wakefield,13,R. Hicks,0.0,2,28
2097,2021-05-17LeighWigan,2021-05-17,2021,May,Leigh,16,Wigan,30,B. Thaler,1702.0,-14,46
2098,2021-05-17CastlefordHull KR,2021-05-17,2021,May,Castleford,22,Hull KR,26,M. Griffiths,3600.0,-4,48
2099,2021-05-17Hull FCCatalans,2021-05-17,2021,May,Hull FC,10,Catalans,27,C. Kendall,5527.0,-17,37
2100,2021-05-17St HelensSalford,2021-05-17,2021,May,St Helens,28,Salford,0,L. Moore,4000.0,28,28
2101,2021-05-17WarringtonHuddersfield,2021-05-17,2021,May,Warrington,20,Huddersfield,26,J. Child,4000.0,-6,46
2102,2021-05-22SalfordWigan,2021-05-22,2021,May,Salford,16,Wigan,17,J. Child,2033.0,-1,33
2103,2021-05-22WarringtonCastleford,2021-05-22,2021,May,Warrington,38,Castleford,14,C. Kendall,4000.0,24,52
2104,2021-05-22CatalansSt Helens,2021-05-22,2021,May,Catalans,20,St Helens,16,R. Hicks,1000.0,4,36
2105,2021-05-23LeedsHull FC,2021-05-23,2021,May,Leeds,12,Hull FC,18,M. Griffiths,4000.0,-6,30
2106,2021-05-23Wakefield TrinityHull KR,2021-05-23,2021,May,Wakefield Trinity,28,Hull KR,12,L. Moore,4000.0,16,40
2107,2021-05-23LeighHuddersfield,2021-05-23,2021,May,Leigh,6,Huddersfield,44,S. Mikalauskas,2008.0,-38,50
2108,2021-05-27SalfordWarrington,2021-05-27,2021,May,Salford,18,Warrington,62,S. Mikalauskas,2306.0,-44,80
2109,2021-05-28CatalansWigan,2021-05-28,2021,May,Catalans,48,Wigan,0,L. Moore,1000.0,48,48
2110,2021-05-28St HelensHull FC,2021-05-28,2021,May,St Helens,34,Hull FC,16,L. Moore,4000.0,18,50
2111,2021-05-28CastlefordLeeds,2021-05-28,2021,May,Castleford,6,Leeds,60,L. Moore,4000.0,-54,66
2112,2021-05-30Hull KRLeigh,2021-05-30,2021,May,Hull KR,40,Leigh,16,M. Griffiths,4000.0,24,56
2113,2021-05-30Wakefield TrinityHuddersfield,2021-05-30,2021,May,Wakefield Trinity,38,Huddersfield,12,R. Hicks,4000.0,26,50
2114,2021-06-05Hull FCSt Helens,2021-06-05,2021,Jun,Hull FC,18,St Helens,33,L. Moore,4000.0,-15,51
2115,2021-06-05CastlefordWarrington,2021-06-05,2021,Jun,Castleford,35,Warrington,20,C. Kendall,4000.0,15,55
2116,2021-06-06Wakefield TrinityLeigh,2021-06-06,2021,Jun,Wakefield Trinity,30,Leigh,20,S. Mikalauskas,4000.0,10,50
2117,2021-06-10CastlefordHull FC,2021-06-10,2021,Jun,Castleford,12,Hull FC,30,R. Hicks,4000.0,-18,42
2118,2021-06-11WarringtonWakefield,2021-06-11,2021,Jun,Warrington,38,Wakefield,18,M. Griffiths,4000.0,20,56
2119,2021-06-11Hull KRSalford,2021-06-11,2021,Jun,Hull KR,40,Salford,4,C. Kendall,4000.0,36,44
2120,2021-06-12LeighCatalans,2021-06-12,2021,Jun,Leigh,30,Catalans,36,T. Grant,1840.0,-6,66
2121,2021-06-16Wakefield TrinityCastleford,2021-06-16,2021,Jun,Wakefield Trinity,12,Castleford,18,L. Moore,2262.0,-6,30
2122,2021-06-17St HelensWarrington,2021-06-17,2021,Jun,St Helens,2,Warrington,6,C. Kendall,4000.0,-4,8
2123,2021-06-18WiganHull KR,2021-06-18,2021,Jun,Wigan,8,Hull KR,18,R. Hicks,5018.0,-10,26
2124,2021-06-18HuddersfieldSalford,2021-06-18,2021,Jun,Huddersfield,8,Salford,9,S. Mikalauskas,2352.0,-1,17
2125,2021-06-19LeighHull FC,2021-06-19,2021,Jun,Leigh,22,Hull FC,64,J. Child,2338.0,-42,86
2126,2021-06-24Wakefield TrinityWigan,2021-06-24,2021,Jun,Wakefield Trinity,14,Wigan,6,T. Grant,0.0,8,20
2127,2021-06-24CastlefordCatalans,2021-06-24,2021,Jun,Castleford,6,Catalans,16,C. Kendall,4000.0,-10,22
2128,2021-06-24WarringtonLeigh,2021-06-24,2021,Jun,Warrington,44,Leigh,18,J. Smith,4000.0,26,62
2129,2021-06-25Hull FCHuddersfield,2021-06-25,2021,Jun,Hull FC,17,Huddersfield,10,L. Moore,5527.0,7,27
2130,2021-06-27SalfordLeeds,2021-06-27,2021,Jun,Salford,12,Leeds,38,R. Hicks,0.0,-26,50
2131,2021-06-30CastlefordSt Helens,2021-06-30,2021,Jun,Castleford,0,St Helens,24,,0.0,-24,24
2132,2021-06-30WiganWarrington,2021-06-30,2021,Jun,Wigan,14,Warrington,40,R. Hicks,5537.0,-26,54
2133,2021-07-01HuddersfieldCatalans,2021-07-01,2021,Jul,Huddersfield,12,Catalans,50,B. Thaler,1904.0,-38,62
2134,2021-07-01LeedsLeigh,2021-07-01,2021,Jul,Leeds,48,Leigh,18,A. Moore,4000.0,30,66
2135,2021-07-04St HelensWigan,2021-07-04,2021,Jul,St Helens,24,Wigan,6,J. Child,4000.0,18,30
2136,2021-07-05WarringtonLeeds,2021-07-05,2021,Jul,Warrington,16,Leeds,22,L. Moore,4000.0,-6,38
2137,2021-07-05HuddersfieldCastleford,2021-07-05,2021,Jul,Huddersfield,0,Castleford,24,,0.0,-24,24
2138,2021-07-09Wakefield TrinitySt Helens,2021-07-09,2021,Jul,Wakefield Trinity,14,St Helens,30,B. Thaler,4000.0,-16,44
2139,2021-07-09LeedsCatalans,2021-07-09,2021,Jul,Leeds,18,Catalans,26,J. Child,4000.0,-8,44
2140,2021-07-11CastlefordSalford,2021-07-11,2021,Jul,Castleford,18,Salford,70,T. Grant,0.0,-52,88
2141,2021-07-11WiganHuddersfield,2021-07-11,2021,Jul,Wigan,16,Huddersfield,12,M. Griffiths,4439.0,4,28
2142,2021-07-16CatalansLeeds,2021-07-16,2021,Jul,Catalans,27,Leeds,18,B. Thaler,4800.0,9,45
2143,2021-07-16HuddersfieldWigan,2021-07-16,2021,Jul,Huddersfield,12,Wigan,14,S. Mikalauskas,2139.0,-2,26
2144,2021-07-16SalfordWakefield,2021-07-16,2021,Jul,Salford,24,Wakefield,14,G. Hewer,4000.0,10,38
2145,2021-07-17CastlefordSt Helens,2021-07-17,2021,Jul,Castleford,12,St Helens,26,L. Moore,67173.0,-14,38
2146,2021-07-22HuddersfieldHull FC,2021-07-22,2021,Jul,Huddersfield,40,Hull FC,26,C. Kendall,3699.0,14,66
2147,2021-07-23LeedsSalford,2021-07-23,2021,Jul,Leeds,38,Salford,16,B. Thaler,0.0,22,54
2148,2021-07-23WiganWakefield,2021-07-23,2021,Jul,Wigan,25,Wakefield,12,T. Grant,5555.0,13,37
2149,2021-07-24CatalansHull KR,2021-07-24,2021,Jul,Catalans,32,Hull KR,30,J. Child,0.0,2,62
2150,2021-07-28WarringtonWigan,2021-07-28,2021,Jul,Warrington,21,Wigan,8,R. Hicks,8014.0,13,29
2151,2021-07-29CatalansWakefield,2021-07-29,2021,Jul,Catalans,40,Wakefield,20,M. Griffiths,0.0,20,60
2152,2021-07-29Hull FCLeeds,2021-07-29,2021,Jul,Hull FC,12,Leeds,22,L. Moore,0.0,-10,34
2153,2021-08-01LeedsWarrington,2021-08-01,2021,Aug,Leeds,26,Warrington,27,C. Kendall,0.0,-1,53
2154,2021-08-01WiganLeigh,2021-08-01,2021,Aug,Wigan,50,Leigh,6,S. Mikalauskas,9206.0,44,56
2155,2021-08-02CastlefordHuddersfield,2021-08-02,2021,Aug,Castleford,16,Huddersfield,34,T. Grant,0.0,-18,50
2156,2021-08-02Hull FCSt Helens,2021-08-02,2021,Aug,Hull FC,10,St Helens,42,J. Child,7038.0,-32,52
2157,2021-08-02Hull KRCatalans,2021-08-02,2021,Aug,Hull KR,16,Catalans,23,R. Hicks,6347.0,-7,39
2158,2021-08-06WiganSalford,2021-08-06,2021,Aug,Wigan,16,Salford,6,T. Grant,9434.0,10,22
2159,2021-08-06LeedsCastleford,2021-08-06,2021,Aug,Leeds,18,Castleford,32,B. Thaler,10838.0,-14,50
2160,2021-08-07St HelensCatalans,2021-08-07,2021,Aug,St Helens,34,Catalans,12,L. Moore,7758.0,22,46
2161,2021-08-08LeighHull KR,2021-08-08,2021,Aug,Leigh,28,Hull KR,34,C. Kendall,2541.0,-6,62
2162,2021-08-08HuddersfieldWakefield,2021-08-08,2021,Aug,Huddersfield,22,Wakefield,18,J. Child,3964.0,4,40
2163,2021-08-12St HelensCastleford,2021-08-12,2021,Aug,St Helens,10,Castleford,20,B. Thaler,7050.0,-10,30
2164,2021-08-13CatalansHull FC,2021-08-13,2021,Aug,Catalans,31,Hull FC,16,J. Child,0.0,15,47
2165,2021-08-13Hull KRWigan,2021-08-13,2021,Aug,Hull KR,26,Wigan,14,L. Moore,6230.0,12,40
2166,2021-08-13SalfordHuddersfield,2021-08-13,2021,Aug,Salford,18,Huddersfield,12,C. Kendall,0.0,6,30
2167,2021-08-13LeighLeeds,2021-08-13,2021,Aug,Leigh,10,Leeds,46,R. Hicks,2818.0,-36,56
2168,2021-08-15Wakefield TrinityWarrington,2021-08-15,2021,Aug,Wakefield Trinity,28,Warrington,22,M. Griffiths,0.0,6,50
2169,2021-08-19LeedsHuddersfield,2021-08-19,2021,Aug,Leeds,18,Huddersfield,12,B. Thaler,11110.0,6,30
2170,2021-08-20WiganSt Helens,2021-08-20,2021,Aug,Wigan,2,St Helens,26,C. Kendall,16319.0,-24,28
2171,2021-08-21CastlefordWakefield,2021-08-21,2021,Aug,Castleford,23,Wakefield,18,J. Child,4897.0,5,41
2172,2021-08-21Hull FCHull KR,2021-08-21,2021,Aug,Hull FC,23,Hull KR,22,L. Moore,15000.0,1,45
2173,2021-08-22LeighSalford,2021-08-22,2021,Aug,Leigh,32,Salford,22,M. Griffiths,3304.0,10,54
2174,2021-08-25WiganLeeds,2021-08-25,2021,Aug,Wigan,0,Leeds,14,R. Hicks,11390.0,-14,14
2175,2021-08-26St HelensLeigh,2021-08-26,2021,Aug,St Helens,42,Leigh,12,T. Grant,8221.0,30,54
2176,2021-08-26SalfordCatalans,2021-08-26,2021,Aug,Salford,14,Catalans,42,L. Moore,0.0,-28,56
2177,2021-08-26Hull FCCastleford,2021-08-26,2021,Aug,Hull FC,12,Castleford,23,B. Thaler,0.0,-11,35
2178,2021-08-26Hull KRWakefield,2021-08-26,2021,Aug,Hull KR,18,Wakefield,25,M. Griffiths,0.0,-7,43
2179,2021-08-26HuddersfieldWarrington,2021-08-26,2021,Aug,Huddersfield,6,Warrington,26,J. Child,4017.0,-20,32
2180,2021-08-30WarringtonSt Helens,2021-08-30,2021,Aug,Warrington,14,St Helens,24,L. Moore,10006.0,-10,38
2181,2021-08-30HuddersfieldHull KR,2021-08-30,2021,Aug,Huddersfield,40,Hull KR,28,R. Hicks,3652.0,12,68
2182,2021-08-30CatalansLeigh,2021-08-30,2021,Aug,Catalans,64,Leigh,0,A. Moore,0.0,64,64
2183,2021-08-30CastlefordWigan,2021-08-30,2021,Aug,Castleford,0,Wigan,22,J. Child,4729.0,-22,22
2184,2021-08-30Wakefield TrinityLeeds,2021-08-30,2021,Aug,Wakefield Trinity,20,Leeds,13,C. Kendall,0.0,7,33
2185,2021-08-30SalfordHull FC,2021-08-30,2021,Aug,Salford,42,Hull FC,14,S. Mikalauskas,0.0,28,56
2186,2021-09-04St HelensCatalans,2021-09-04,2021,Sep,St Helens,30,Catalans,31,L. Moore,35104.0,-1,61
2187,2021-09-04LeedsHull FC,2021-09-04,2021,Sep,Leeds,25,Hull FC,24,R. Hicks,35104.0,1,49
2188,2021-09-04CastlefordSalford,2021-09-04,2021,Sep,Castleford,29,Salford,18,C. Kendall,35104.0,11,47
2189,2021-09-05LeighHull KR,2021-09-05,2021,Sep,Leigh,6,Hull KR,44,M. Griffiths,25762.0,-38,50
2190,2021-09-05WiganWarrington,2021-09-05,2021,Sep,Wigan,6,Warrington,10,J. Child,25762.0,-4,16
2191,2021-09-05HuddersfieldWakefield,2021-09-05,2021,Sep,Huddersfield,18,Wakefield,32,B. Thaler,25762.0,-14,50
2192,2021-09-10St HelensLeeds,2021-09-10,2021,Sep,St Helens,40,Leeds,6,C. Kendall,12568.0,34,46
